reference_year,source_report,pdf_page,table_no,crop_table,product,sl_no,district_as_published,is_state_total,season,measure,unit,raw_value,value,cell_status
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Autumn,area,ha,S,,below_half_unit
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Autumn,yield_rate,qtl/ha,9.62,9.62,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Summer,area,ha,57,57,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Summer,yield_rate,qtl/ha,4.92,4.92,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Summer,production,qtl,280,280,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Total,area,ha,57,57,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Total,yield_rate,qtl/ha,4.91,4.91,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,12,Jagatsinghpur,0,Total,production,qtl,280,280,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Autumn,area,ha,S,,below_half_unit
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Autumn,yield_rate,qtl/ha,3.89,3.89,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Total,area,ha,S,,below_half_unit
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Total,yield_rate,qtl/ha,3.89,3.89,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,13,Jajpur,0,Total,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Autumn,area,ha,22,22,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Autumn,yield_rate,qtl/ha,5.59,5.59,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Autumn,production,qtl,123,123,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Winter,area,ha,439,439,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Winter,yield_rate,qtl/ha,6.52,6.52,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Winter,production,qtl,2862,2862,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Summer,area,ha,6,6,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Summer,yield_rate,qtl/ha,4.43,4.43,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Summer,production,qtl,27,27,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Total,area,ha,467,467,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Total,yield_rate,qtl/ha,6.45,6.45,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,14,Jharsuguda,0,Total,production,qtl,3012,3012,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Autumn,area,ha,24,24,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Autumn,yield_rate,qtl/ha,9.14,9.14,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Autumn,production,qtl,219,219,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Winter,area,ha,1212,1212,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Winter,yield_rate,qtl/ha,4.66,4.66,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Winter,production,qtl,5648,5648,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Total,area,ha,1236,1236,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Total,yield_rate,qtl/ha,4.75,4.75,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,15,Kalahandi,0,Total,production,qtl,5867,5867,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Autumn,area,ha,36,36,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Autumn,yield_rate,qtl/ha,7.03,7.03,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Autumn,production,qtl,253,253,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Winter,area,ha,416,416,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Winter,yield_rate,qtl/ha,6.70,6.70,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Winter,production,qtl,2787,2787,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Summer,area,ha,2,2,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Summer,yield_rate,qtl/ha,5.67,5.67,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Summer,production,qtl,11,11,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Total,area,ha,454,454,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Total,yield_rate,qtl/ha,6.72,6.72,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,16,Kandhamal,0,Total,production,qtl,3051,3051,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Autumn,area,ha,1,1,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Autumn,yield_rate,qtl/ha,3.87,3.87,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Autumn,production,qtl,4,4,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Winter,area,ha,1,1,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Winter,yield_rate,qtl/ha,3.97,3.97,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Winter,production,qtl,4,4,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Summer,area,ha,10,10,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Summer,yield_rate,qtl/ha,6.64,6.64,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Summer,production,qtl,66,66,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Total,area,ha,12,12,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Total,yield_rate,qtl/ha,6.17,6.17,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,17,Kendrapada,0,Total,production,qtl,74,74,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Autumn,area,ha,161,161,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Autumn,yield_rate,qtl/ha,8.78,8.78,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Autumn,production,qtl,1414,1414,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Winter,area,ha,213,213,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Winter,yield_rate,qtl/ha,5.91,5.91,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Winter,production,qtl,1259,1259,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Summer,area,ha,97,97,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Summer,yield_rate,qtl/ha,6.96,6.96,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Summer,production,qtl,675,675,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Total,area,ha,471,471,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Total,yield_rate,qtl/ha,7.11,7.11,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,18,Keonjhar,0,Total,production,qtl,3348,3348,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Autumn,area,ha,5,5,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Autumn,yield_rate,qtl/ha,2.96,2.96,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Autumn,production,qtl,15,15,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Winter,area,ha,10,10,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Winter,yield_rate,qtl/ha,5.44,5.44,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Winter,production,qtl,54,54,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Summer,area,ha,7,7,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Summer,yield_rate,qtl/ha,6.99,6.99,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Summer,production,qtl,49,49,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Total,area,ha,22,22,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Total,yield_rate,qtl/ha,5.36,5.36,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,19,Khurda,0,Total,production,qtl,118,118,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Autumn,area,ha,762,762,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Autumn,yield_rate,qtl/ha,8.72,8.72,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Autumn,production,qtl,6645,6645,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Winter,area,ha,25775,25775,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Winter,yield_rate,qtl/ha,10.08,10.08,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Winter,production,qtl,259812,259812,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Summer,area,ha,41,41,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Summer,yield_rate,qtl/ha,6.97,6.97,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Summer,production,qtl,286,286,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Total,area,ha,26578,26578,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Total,yield_rate,qtl/ha,10.04,10.04,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,20,Koraput,0,Total,production,qtl,266743,266743,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Winter,area,ha,3994,3994,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Winter,yield_rate,qtl/ha,9.01,9.01,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Winter,production,qtl,35986,35986,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Total,area,ha,3994,3994,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Total,yield_rate,qtl/ha,9.01,9.01,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,21,Malkangiri,0,Total,production,qtl,35986,35986,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Autumn,area,ha,125,125,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Autumn,yield_rate,qtl/ha,6.59,6.59,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Autumn,production,qtl,824,824,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Winter,area,ha,341,341,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Winter,yield_rate,qtl/ha,7.23,7.23,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Winter,production,qtl,2465,2465,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Summer,area,ha,58,58,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Summer,yield_rate,qtl/ha,5.18,5.18,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Summer,production,qtl,300,300,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Total,area,ha,524,524,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Total,yield_rate,qtl/ha,6.85,6.85,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,22,Mayurbhanja,0,Total,production,qtl,3589,3589,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Autumn,area,ha,1147,1147,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Autumn,yield_rate,qtl/ha,5.40,5.40,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Autumn,production,qtl,6194,6194,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Summer,area,ha,9,9,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Summer,yield_rate,qtl/ha,7.95,7.95,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Summer,production,qtl,72,72,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Total,area,ha,1156,1156,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Total,yield_rate,qtl/ha,5.42,5.42,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,23,Nuapada,0,Total,production,qtl,6266,6266,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Autumn,area,ha,871,871,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Autumn,yield_rate,qtl/ha,8.04,8.04,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Autumn,production,qtl,7003,7003,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Winter,area,ha,839,839,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Winter,yield_rate,qtl/ha,6.47,6.47,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Winter,production,qtl,5428,5428,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Summer,area,ha,72,72,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Summer,yield_rate,qtl/ha,7.45,7.45,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Summer,production,qtl,536,536,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,77,5.4,Ragi,ragi,24,Nayagada,0,Total,area,ha,1782,1782,ok
